"pwhl_team_id","player_name","position_group","game_id","bio_record","portrait_art_id","has_portrait","pwhl_player_id","official_name","official_position","official_jersey","birthdate","shoots","height","hometown","headshot_240_url","media_api_url","profile_api_url","season_stats_api_url","match_method","portrait_status","portrait_qa","attribution","notes"
"TOR","Renata Fast","D","6492","1696","698","1","67","Renata Fast","D","14","1994-10-06","R","5-7""","Burlington, ON","https://assets.leaguestat.com/pwhl/240x240/67.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=67&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=67&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=67&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"TOR","Sara Hjalmarsson","F","8974","2489","7850","1","313","Sara Hjalmarsson","F","19","1998-02-08","L","","Bankeryd, SWE","https://assets.leaguestat.com/pwhl/240x240/313.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=313&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=313&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=313&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"TOR","Savannah Harmon","D","7415","2027","6449","1","56","Savannah Harmon","D","15","1995-10-27","L","5-3""","Downers Grove, IL","https://assets.leaguestat.com/pwhl/240x240/56.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=56&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=56&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=56&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Abby Boreen","F","3736","935","1811","1","114","Abby Boreen","F","22","2000-04-03","R","5-8","Somerset, WI","https://assets.leaguestat.com/pwhl/240x240/114.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=114&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=114&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=114&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Anna Segedi","F","13028","5028","12325","0","248","Anna Segedi","F","51","2000-12-20","L","5-5","Commerce Township, MI","https://assets.leaguestat.com/pwhl/240x240/248.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=248&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=248&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=248&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Ashton Bell","D","8651","2364","7525","1","50","Ashton Bell","D","21","1999-12-07","R","5-9""","Deloraine, MB","https://assets.leaguestat.com/pwhl/240x240/50.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=50&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=50&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=50&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Brooke McQuigge","F","9795","2859","9006","1","192","Brooke McQuigge","F","27","2000-06-09","L","5-8""","Bowmanville, ON","https://assets.leaguestat.com/pwhl/240x240/192.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=192&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=192&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=192&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Claire Thompson","D","3297","775","1230","1","169","Claire Thompson","D","42","1998-01-28","L","5-8","Toronto, ON","https://assets.leaguestat.com/pwhl/240x240/169.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=169&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=169&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=169&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Darcie Lappan","F","9245","2583","8456","1","306","Darcie Lappan","F","72","2001-09-15","L","5-7","Kingston, ON","https://assets.leaguestat.com/pwhl/240x240/306.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=306&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=306&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=306&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Emerance Maschmeyer","G","7762","2136","6789","1","59","Emerance Maschmeyer","G","38","1994-10-05","L","5-6","Bruderheim, AB","https://assets.leaguestat.com/pwhl/240x240/59.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=59&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=59&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=59&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Emma Greco","D","11350","3702","10579","1","118","Emma Greco","D","25","1995-03-06","L","5-9","Burlington, ON","https://assets.leaguestat.com/pwhl/240x240/118.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=118&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=118&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=118&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Gabby Rosenthal","F","13026","5026","12323","0","227","Gabby Rosenthal","F","15","1999-09-13","R","5-7","Blaine, MN","https://assets.leaguestat.com/pwhl/240x240/227.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=227&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=227&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=227&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Hannah Miller","F","9801","2864","9012","1","89","Hannah Miller","F","34","1996-02-16","L","5-9""","North Vancouver, BC ","https://assets.leaguestat.com/pwhl/240x240/89.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=89&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=89&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=89&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Izzy Daniel","F","7381","2014","6416","1","209","Izzy Daniel","F","8","2000-09-29","R","5-5""","Minneapolis, MN","https://assets.leaguestat.com/pwhl/240x240/209.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=209&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=209&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=209&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Jenn Gardiner","F","8918","2460","7794","1","198","Jenn Gardiner","F","12","2001-09-18","L","5-6","Surrey, BC","https://assets.leaguestat.com/pwhl/240x240/198.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=198&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=198&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=198&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Katie Chan","F","7077","1923","6113","1","301","Katie Chan","F","9","2003-01-05","L","5-2","Richmond, BC","https://assets.leaguestat.com/pwhl/240x240/301.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=301&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=301&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=301&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Kimberly Newell","G","7927","2173","6954","1","309","Kimberly Newell","G","35","1995-10-04","L","5-9","Burnaby, BC","https://assets.leaguestat.com/pwhl/240x240/309.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=309&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=309&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=309&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Kristen Campbell","G","9693","2800","8904","1","64","Kristen Campbell","G","50","1997-11-30","L","5-10""","Brandon, MB","https://assets.leaguestat.com/pwhl/240x240/64.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=64&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=64&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=64&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Madison Samoskevich","D","13027","5027","12324","0","310","Madison Samoskevich","LD","7","2002-11-15","L","5-5","Sandy Hook, CT","https://assets.leaguestat.com/pwhl/240x240/310.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=310&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=310&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=310&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Mellissa Channell-Watkins","D","8989","2495","7865","1","129","Mellissa Channell-Watkins","D","23","1994-12-16","L","5-4","Plymouth, MI","https://assets.leaguestat.com/pwhl/240x240/129.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=129&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=129&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=129&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Michela Cava","F","3972","1009","2045","1","115","Michela Cava","F","86","1994-03-26","R","5-4","Thunder Bay, ON","https://assets.leaguestat.com/pwhl/240x240/115.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=115&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=115&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=115&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Michelle Karvinen","F","8997","2498","7873","1","252","Michelle Karvinen","F","33","1990-03-27","L","5-6","Rødovre, DEN","https://assets.leaguestat.com/pwhl/240x240/252.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=252&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=252&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=252&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Sarah Nurse","F","10952","3482","10164","1","75","Sarah Nurse","F","20","1995-01-04","L","5-7","Hamilton, ON","https://assets.leaguestat.com/pwhl/240x240/75.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=75&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=75&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=75&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Sophie Jaques","D","11408","3752","10642","1","11","Sophie Jaques","D","16","2000-10-16","R","5-8","Toronto, ON","https://assets.leaguestat.com/pwhl/240x240/11.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=11&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=11&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=11&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Sydney Bard","D","85","52","1375","1","180","Sydney Bard","D","11","2001-01-15","R","5-3","New Hartford, NY","https://assets.leaguestat.com/pwhl/240x240/180.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=180&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=180&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=180&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
"VAN","Tereza Vanišová","F","9258","2589","8469","1","161","Tereza Vanišová","F","13","1996-01-30","L","5-7","Strakonice, CZE","https://assets.leaguestat.com/pwhl/240x240/161.jpg","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=media&player_id=161&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=profile&player_id=161&key=446521baf8c38984&client_code=pwhl","https://lscluster.hockeytech.com/feed/index.php?feed=modulekit&view=player&category=seasonstats&player_id=161&key=446521baf8c38984&client_code=pwhl","league-roster-normalized-name","Source mapped","Not reviewed","Official statistics and media provided by the Professional Women's Hockey League and HockeyTech.",""
